title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
"Ambulancia rýchlej zdravotnej pomoci, Spišská Stará Ves, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/ambulancia-rychlej-zdravotnej-pomoci-spisska-stara-ves-lse-life-star-emergency.html?page_id=132629, Rýchla zdravotná pomoc,Prešovský,Kežmarok,1,4,19
"Ambulancia rýchlej zdravotnej pomoci, Spišská Belá, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/ambulancia-rychlej-zdravotnej-pomoci-spisska-bela-lse-life-star-emergency.html?page_id=132630, Rýchla zdravotná pomoc,Prešovský,Kežmarok,1,4,19
"Ambulancia rýchlej lekárskej pomoci, Kežmarok, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/ambulancia-rychlej-lekarskej-pomoci-kezmarok-lse-life-star-emergency.html?page_id=132632, Rýchla lekárska pomoc,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Podhorany, (MILKOVÁ - PEDIATRIA, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-podhorany-milkova-pediatria.html?page_id=122376, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Holumnica, (MILKOVÁ - PEDIATRIA, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-holumnica-milkova-pediatria.html?page_id=122375, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Pediatrická ambulancia, Kežmarok, (Nemocnica Dr.Vojtecha Alexandra v Kežmarku n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/pediatricka-ambulancia-kezmarok-nemocnica-dr.vojtecha-alexandra-v-kezmarku-n.o..html?page_id=120770, Pediatria,Prešovský,Kežmarok,1,4,19
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Kežmarok, (Nemocnica Dr.Vojtecha Alexandra v Kežmarku n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-kezmarok-nemocnica-dr.vojtecha-alexandra-v-kezmarku-n.o..html?page_id=120748," Pediatrická gastroenterológia, hepatológia a výživa",Prešovský,Kežmarok,1,4,19
"Ambulancia pediatrickej neurológie, Kežmarok, (Nemocnica Dr.Vojtecha Alexandra v Kežmarku n.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/ambulancia-pediatrickej-neurologie-kezmarok-nemocnica-dr.vojtecha-alexandra-v-kezmarku-n.o..html?page_id=120750, Pediatrická neurológia,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Kežmarok, (PEDIATRIK-VJ, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-kezmarok-pediatrik-vj.html?page_id=99754, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Lendak, (PED-GYN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-lendak-ped-gyn.html?page_id=99720, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, MUDr.Andrea Nagyová, Spišská Belá, (NAGYMED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-mudr.andrea-nagyova-spisska-bela-nagymed.html?page_id=99437, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Kežmarok, (MUDr. Peter Ondo-Eštok)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-kezmarok-mudr.-peter-ondo-estok.html?page_id=99269, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Spišská Belá, (MEDIKIRSCH, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-spisska-bela-medikirsch.html?page_id=98513, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Ľubica, (elimedic, s. r. o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-lubica-elimedic-s.-r.-o..html?page_id=98372, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Vrbov, (MarMir, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-vrbov-marmir.html?page_id=98369, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Kežmarok, (Efetta, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-kezmarok-efetta.html?page_id=97602, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Kežmarok, (Efetta, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-kezmarok-efetta-1.html?page_id=97601, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Veľká Lomnica, (BR MEDICAL, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-velka-lomnica-br-medical.html?page_id=97352, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Kežmarok, (ARCHIMEDICA, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-kezmarok-archimedica.html?page_id=97281, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Spišská Stará Ves, (ALEUM, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/kezmarok/vseobecna-ambulancia-pre-deti-a-dorast-spisska-stara-ves-aleum.html?page_id=97166, Všeobecná starostlivosť o deti a dorast,Prešovský,Kežmarok,1,4,19
"Všeobecná ambulancia pre deti a dorast, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/vseobecna-ambulancia-pre-deti-a-dorast-bratislava-nove-mesto-narodny-ustav-detskych-chorob.html?page_id=141372, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-pediatrickej-kardiologie-bratislava-nove-mesto-narodny-ustav-detskych-chorob.html?page_id=141371, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-pediatrickej-kardiologie-bratislava-nove-mesto-narodny-ustav-srdcovych-a-cievnych-chorob-a.s.-1.html?page_id=140545, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-pediatrickej-kardiologie-bratislava-nove-mesto-narodny-ustav-srdcovych-a-cievnych-chorob-a.s.-2.html?page_id=140546, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-pediatrickej-kardiologie-bratislava-nove-mesto-narodny-ustav-srdcovych-a-cievnych-chorob-a.s..html?page_id=140544, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci „S“, Bratislava - Kramáre 2, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-s-bratislava-kramare-2-zachranna-zdravotna-sluzba-bratislava.html?page_id=132877, Rýchla zdravotná pomoc „S“,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci „S“, Bratislava - Kramáre 3, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-s-bratislava-kramare-3-zachranna-zdravotna-sluzba-bratislava.html?page_id=132874, Rýchla zdravotná pomoc „S“,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Vajnory 2, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-bratislava-vajnory-2-zachranna-zdravotna-sluzba-bratislava.html?page_id=132728, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Vajnory 1, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-bratislava-vajnory-1-zachranna-zdravotna-sluzba-bratislava.html?page_id=132729, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Nové Mesto, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-bratislava-nove-mesto-zachranna-zdravotna-sluzba-bratislava.html?page_id=132730, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia rýchlej zdravotnej pomoci, Bratislava - Kramáre 1, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-rychlej-zdravotnej-pomoci-bratislava-kramare-1-zachranna-zdravotna-sluzba-bratislava.html?page_id=132731, Rýchla zdravotná pomoc,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=126608, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=126607, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"SVaLZ, pediatrická rádiológia, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=123921," Pediatrická rádiológia, Rádiológia",Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej kardiológie, Bratislava-Nové Mesto, (Národný ústav srdcových a cievnych chorôb, a.s.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=123898, Pediatrická kardiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Jednodňová zdravotná starostlivosť, detská chirurgia, Bratislava-Nové Mesto, (Centrum Kramáre, spol. s r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=123706, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Centrum Kramáre, spol. s r.o.)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=123703, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej oftalmológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121995, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej urológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121996, Pediatrická urológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej oftalmológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121991, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej oftalmológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121994, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej oftalmológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121992, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej oftalmológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121993, Pediatrická oftalmológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121988, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121990, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121989, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121986, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121987, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej hematológie a onkológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121985, Pediatrická hematológia a onkológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121984, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121982, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121983, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia klinickej imunológie a alergológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121970, Pediatrická imunológia a alergiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia klinickej imunológie a alergológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121972, Pediatrická imunológia a alergiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia klinickej imunológie a alergológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121971, Pediatrická imunológia a alergiológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121934, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121935, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121933, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121930, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121932, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121931, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Pediatrická ambulancia, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121929, Pediatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej reumatológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121913, Pediatrická reumatológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej neurológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121910, Pediatrická neurológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej neurológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121909, Pediatrická neurológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej neurológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121911, Pediatrická neurológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121906," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej nefrológie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121908, Pediatrická nefrológia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121907," Pediatrická gastroenterológia, hepatológia a výživa",Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121904, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121905," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia pediatrickej chirurgie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121903, Detská chirurgia,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia detskej psychiatrie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121896, Detská psychiatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Ambulancia detskej psychiatrie, Bratislava-Nové Mesto, (Národný ústav detských chorôb)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=121894, Detská psychiatria,Bratislavsky Kraj,Bratislava 3,1,1,5
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Konečná, Bratislava-Nové Mesto, (MUDr. Eva Konečná)",https://www.e-vuc.sk/buxus/generate_page.php?page_id=77456, Všeobecná starostlivosť o deti a dorast,Bratislavsky Kraj,Bratislava 3,1,1,5
