title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id,doctor_id,info,open_hours,lat,lng
"Všeobecná ambulancia pre deti a dorast, Štiavnik, (MUDr. Alois Černoch a syn Michal, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/vseobecna-ambulancia-pre-deti-a-dorast-stiavnik-mudr.-alois-cernoch-a-syn-michal-s.-r.-o..html?page_id=73961, Všeobecná starostlivosť o deti a dorast,Žilinský,Bytča,1,7,9,65-36429279-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-36429279-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': '165\n01355\nŠtiavnik', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Alois Černoch a syn Michal, s. r. o.\n165\n01355\nŠtiavnik\nIČO: 36429279', 'Telefón': '+421 5583186', 'Mobil': '+421 905 866506', 'Email': 'doktorcernoch@centrum.sk'}","Email platnosť od: 01.11.2018
Pondelok: 7:00-15:00
Utorok: 7:00-13:00
Streda: 7:00-15:00
Štvrtok: 7:00-14:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2430730,18.4658647
"Všeobecná ambulancia pre deti a dorast, Bytča, (MUDr. Marta Čelková s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/vseobecna-ambulancia-pre-deti-a-dorast-bytca-mudr.-marta-celkova.html?page_id=66503, Všeobecná starostlivosť o deti a dorast,Žilinský,Bytča,1,7,9,65-47952695-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '65-47952695-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Sidónie Sakalovej\n190\n01401\nBytča', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Marta Čelková s.r.o.\nS. Sakalovej\n190\n01401\nBytča\nIČO: 47952695', 'Telefón': '+421 3916301'}","Telefón platnosť od: 09.01.2018
Pondelok: 7:00-17:00
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: neordinuje
Nedeľa: neordinuje",49.2180721,18.5636852
"Všeobecná ambulancia pre deti a dorast, Bytča, (SPOLEX s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bytca/vseobecna-ambulancia-pre-deti-a-dorast-bytca-spolex-s.-r.-o..html?page_id=54275, Všeobecná starostlivosť o deti a dorast,Žilinský,Bytča,1,7,9,51-43858732-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '51-43858732-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Sidónie Sakalovej\n190\n01417\nBytča', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'SPOLEX s. r. o.\nZakvášov\n1518/50\n01707\nPovažská Bystrica\nIČO: 43858732', 'Telefón': '+421 41 3916303'}","Telefón platnosť od: 12.03.2013
Pondelok: 7:00-15:00
Utorok: 9:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",49.2180721,18.5636852
"Ambulancia rýchlej zdravotnej pomoci, Košice - Staré Mesto 2, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-rychlej-zdravotnej-pomoci-kosice-stare-mesto-2-zachranna-sluzba-kosice.html?page_id=135244, Rýchla zdravotná pomoc,Košický,Košice 1,1,2,22,72-00606731-A0322,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-00606731-A0322', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '2\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,48.6463954,21.2013965
"Ambulancia rýchlej zdravotnej pomoci, Košice - Sever 2, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-rychlej-zdravotnej-pomoci-kosice-sever-2-zachranna-sluzba-kosice.html?page_id=134806, Rýchla zdravotná pomoc,Košický,Košice 1,1,2,22,72-00606731-A0223,"{'Druh zariadenia': 'ambulancia rýchlej zdravotnej pomoci', 'Identifikátor': '72-00606731-A0223', 'Odborné zameranie': 'rýchla zdravotná pomoc', 'Miesto prevádzkovania': '2\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,48.6463954,21.2013965
"Ambulancia rýchlej lekárskej pomoci, Košice - Sever 1, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-rychlej-lekarskej-pomoci-kosice-sever-1-zachranna-sluzba-kosice.html?page_id=132639, Rýchla lekárska pomoc,Košický,Košice 1,1,2,22,72-00606731-A0050,"{'Druh zariadenia': 'ambulancia rýchlej lekárskej pomoci', 'Identifikátor': '72-00606731-A0050', 'Odborné zameranie': 'rýchla lekárska pomoc', 'Miesto prevádzkovania': '1\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Záchranná služba Košice\nRastislavova\n785/43\n04191\nKošice - mestská časť Juh\nIČO: 00606731'}",,48.7718642,21.2040671
"Všeobecná ambulancia pre deti a dorast, Košice-Sever, (DYNAMED s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-kosice-sever-dynamed.html?page_id=121946, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-50279149-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-50279149-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Poliklinika Sever\nKomenského\n3678/37\n04001\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DYNAMED s.r.o.\nPark Obrancov Mieru\n198/7\n04001\nKošice - mestská časť Sever\nIČO: 50279149', 'Telefón': '+421 557961362'}","Telefón platnosť od: 01.11.2017
Pondelok: 7:30-13:00
Utorok: 7:00-15:0013:30 - 15:00 - návštevná služba
Streda: 7:30-15:0013:00 - 15:00 - poradňa
Štvrtok: 7:30-16:0007:30 - 10:30 - poradňa
Piatok: 7:30-13:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: Utorok: 13:30 - 15:00 - návštevná služba
Streda: 13:00 - 15:00 - poradňa
Štvrtok: 07:30 - 10:30 - poradňa",48.7313113,21.2506809
"Všeobecná ambulancia pre deti a dorast, MUDr. Karolína Vasiľková, Košice-Staré Mesto, (ZANGL s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-karolina-vasilkova-kosice-stare-mesto-zangl.html?page_id=103191, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-47521317-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-47521317-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Karolína Vasiľková (lekár)\nMgr. Jana Benkeová (sestra)', 'Miesto prevádzkovania': 'Rooseveltova\n806/18\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'ZANGL s.r.o.\nFejova\n1527/10\n04001\nKošice - mestská časť Juh\nIČO: 47521317'}","Poskytovateľ platnosť od: 01.03.2019
Poskytovateľ všeobecná ambulancia pre deti a dorast
Pondelok: 8:00-16:00
Utorok: 7:00-14:00
Streda: 7:00-15:00
Štvrtok: 7:00-13:00
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7188282,21.2622222
"Všeobecná ambulancia pre deti a dorast, MUDr. Estera Kendrová, Košice-Sídl.Ťahanovce, (MEDIKEN, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-estera-kendrova-kosice-sidl.tahanovce-mediken.html?page_id=93001, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-47910321-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-47910321-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Estera Kendrová (lekár)\nŽelmíra Horváthová (sestra)', 'Miesto prevádzkovania': 'Americká trieda\n2591/17\n04013\nKošice - mestská časť Sídlisko Ťahanovce', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDIKEN, s.r.o.\nRosná\n10\n04001\nKošice - mestská časť Juh\nIČO: 47910321', 'Telefón': '+421 556369609'}","Telefón platnosť od: 01.01.2019
Telefón MEDIKEN, s.r.o., 040 01 Košice, Rosná 10
Pondelok: 8:00-15:00
Utorok: 7:00-13:00
Streda: 10:00-16:00
Štvrtok: 7:00-13:00
Piatok: 8:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7549773,21.2674997
"Ambulancia pediatrickej neurológie, MUDr. Zuzana Hauserová, Košice-Staré Mesto, (NEUMED ZZ, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-pediatrickej-neurologie-mudr.-zuzana-hauserova-kosice-stare-mesto-neumed-zz.html?page_id=92954, Pediatrická neurológia,Košický,Košice 1,1,2,22,68-48162191-A0001,"{'Druh zariadenia': 'ambulancia pediatrickej neurológie', 'Identifikátor': '68-48162191-A0001', 'Odborné zameranie': 'pediatrická neurológia', 'Lekári sestry': 'MUDr. Zuzana Hauserová (lekár)', 'Miesto prevádzkovania': 'Rooseveltova\n806/18\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'NEUMED ZZ, s.r.o.\nVojenská\n7\n04001\nKošice - mestská časť Staré Mesto\nIČO: 48162191'}","Poskytovateľ platnosť od: 07.02.2018
Pondelok: 10:00-14:00
Utorok: 10:00-16:00
Streda: 10:00-14:00
Štvrtok: neordinuje
Piatok: neordinuje
Sobota: neordinuje
Nedeľa: neordinuje",48.7188282,21.2622222
"Všeobecná ambulancia pre deti a dorast, MUDr. Beáta Nemčoková, Košice-Staré Mesto, (AVITASK, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-beata-nemcokova-kosice-stare-mesto-avitask.html?page_id=92950, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-48135992-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-48135992-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Beáta Nemčoková (lekár)', 'Miesto prevádzkovania': 'Rooseveltova\n806/18\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'AVITASK, s.r.o.\nČordákova\n27\n04023\nKošice - mestská časť Sídlisko KVP\nIČO: 48135992'}","Poskytovateľ platnosť od: 01.03.2021
Poskytovateľ AVITASK, s.r.o.
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 8:00-16:00
Štvrtok: 8:00-14:00
Piatok: 8:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje
Nedeľa: platnosť od: 01.04.2016
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 8:00-14:00
Štvrtok: 8:00-14:00
Piatok: 8:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7188282,21.2622222
"Všeobecná ambulancia pre deti a dorast, MUDr. Marta Kičková, Košice-Sever, (Pedia Care s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-marta-kickova-kosice-sever-pedia-care.html?page_id=89796, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-36600393-A0003,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-36600393-A0003', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Magdaléna Dudášová, MUDr. Marta Kičková (lekár)\nIveta Hašková (sestra)', 'Miesto prevádzkovania': 'Komenského\n3678/37\n04001\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Pedia Care s.r.o.\nKuzmányho\n1883/7\n04001\nKošice - mestská časť Staré Mesto\nIČO: 36600393', 'Telefón': '+421 557961316'}","Telefón platnosť od: 01.03.2022
Telefón Všeobecná ambulancia pre deti a dorast, MUDr. Marta Kičková,Košice - Sever,(Pedia Care s.r.o.)
Pondelok: 8:00-13:00  ||13:00-16:00
Utorok: 8:00-13:00  ||13:00-15:00
Streda: 7:00-10:00  ||10:00-15:00
Štvrtok: 8:00-13:00  ||13:00-15:00
Piatok: 8:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7313113,21.2506809
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Ševecová, Košice-Sídl.Ťahanovce, (MUDr. Eva Ševecová)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-eva-sevecova-kosice-sidl.tahanovce-mudr.-eva-sevecova.html?page_id=82136, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-35520701-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-35520701-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Eva Ševecová (lekár)', 'Miesto prevádzkovania': 'Americká trieda\n2591/17\n04013\nKošice - mestská časť Sídlisko Ťahanovce', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Eva Ševecová\nIČO: 35520701', 'Telefón': '+421 556363220'}","Telefón platnosť od: 01.11.2017
Pondelok: 10:30-17:0015,30 návštevy
Utorok: 7:00-12:3011:30 prevencia školské deti
Streda: 6:30-13:0011:30 prevencia predškolské deti
Štvrtok: 7:00-10:30  ||11:00-13:0011,00 poradňa pre dojčatá
Piatok: 8:00-12:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7549773,21.2674997
"Všeobecná ambulancia pre deti a dorast, MUDr. Oľga Trebišovská, Košice-Staré Mesto, (TISS, spol. s r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-olga-trebisovska-kosice-stare-mesto-tiss-spol.-s-r.o..html?page_id=82053, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-36608351-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-36608351-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Oľga Trebišovská (lekár)', 'Miesto prevádzkovania': 'Tatranská\n1232/25\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'TISS, spol. s r.o.\nTatranská\n1232/25\n04001\nKošice - mestská časť Staré Mesto\nIČO: 36608351', 'Telefón': '+421 556256572', 'Email': 'trebi@centrum.sk'}","Email platnosť od: 15.02.2021
Pondelok: 7:30-12:00  ||13:00-15:30
Utorok: 7:30-12:00  ||13:00-15:00
Streda: 10:00-12:00  ||13:00-16:00
Štvrtok: 7:30-12:00  ||13:00-15:30
Piatok: 7:30-12:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7249693,21.2434606
"Všeobecná ambulancia pre deti a dorast, MUDr. Alexandra Puzová, Košice-Staré Mesto, (MUDr. Alexandra Puzová)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-alexandra-puzova-kosice-stare-mesto-mudr.-alexandra-puzova.html?page_id=81960, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-35510200-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-35510200-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Alexandra Puzová (lekár)\nMatová Jana (sestra)', 'Miesto prevádzkovania': 'Tatranská\n1232/25\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Alexandra Puzová\nIČO: 35510200', 'Telefón': '+421 556256597', 'Email': 'alexandrapuzova@gmail.com'}","Email platnosť od: 01.07.2015
Pondelok: 8:00-15:00
Utorok: 8:00-15:00
Streda: 8:00-14:00
Štvrtok: 12:00-16:00
Piatok: 8:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7249693,21.2434606
"Ambulancia detskej psychiatrie, MUDr. Zuzana Sekelská, Košice-Staré Mesto, (Pedopsychiatria s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-detskej-psychiatrie-mudr.-zuzana-sekelska-kosice-stare-mesto-pedopsychiatria.html?page_id=81934, Detská psychiatria,Košický,Košice 1,1,2,22,68-45905444-A0001,"{'Druh zariadenia': 'ambulancia detskej psychiatrie', 'Identifikátor': '68-45905444-A0001', 'Odborné zameranie': 'detská psychiatria', 'Lekári sestry': 'MUDr. Zuzana Sekelská (lekár)\nAlžbeta Kosátková (sestra)', 'Miesto prevádzkovania': 'Mlynská\n898/26\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Pedopsychiatria s.r.o.\nPalackého\n5/1045\n04001\nKošice - mestská časť Staré Mesto\nIČO: 45905444', 'Telefón': '+421 556783495'}","Telefón platnosť od: 04.12.2010
Pondelok: 8:00-14:00
Utorok: 8:00-14:00
Streda: 11:30-17:30
Štvrtok: 8:00-14:00
Piatok: 8:00-14:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7216100,21.2619039
"Všeobecná ambulancia pre deti a dorast, MUDr. Mária Tomášková, Košice-Sever, (MEDTOM, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-maria-tomaskova-kosice-sever-medtom.html?page_id=81861, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-36600431-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-36600431-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Mária Tomášková (lekár)\nViera Peková (sestra)', 'Miesto prevádzkovania': 'Komenského\n3678/37\n04001\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDTOM, s.r.o.\nCzambelova\n18\n04001\nKošice-Staré Mesto\nIČO: 36600431', 'Telefón': '+421 556334631'}","Telefón platnosť od: 01.03.2022
Pondelok: 8:30-15:30
Utorok: 8:00-16:00
Streda: 8:00-15:30
Štvrtok: 8:00-15:00
Piatok: 8:00-13:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7313113,21.2506809
"Všeobecná ambulancia pre deti a dorast, MUDr. Žofia Kissová, Košice-Staré Mesto, (MEDKISS s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zofia-kissova-kosice-stare-mesto-medkiss.html?page_id=81857, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-45463085-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-45463085-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Žofia Kissová (lekár)\nMUDr. Daša Falisová (lekár)\nMUDr. Veronika Kočišová (lekár)\nMartina Matisová (sestra)\nMgr. Gabriela Lehotová (sestra)', 'Miesto prevádzkovania': 'Tatranská\n1232/25\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MEDKISS s.r.o.\nTatranská\n25\n04001\nKošice - mestská časť Staré Mesto\nIČO: 45463085', 'Telefón': '+421 556256574'}","Telefón platnosť od: 01.07.2015
Pondelok: 7:30-12:30  ||13:30-16:30
Utorok: 12:00-16:00
Streda: 7:30-12:30
Štvrtok: 7:30-12:30  ||13:30-16:30
Piatok: 7:30-12:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7249693,21.2434606
"Všeobecná ambulancia pre deti a dorast, MUDr. Dagmar Kováčiková, Košice-Staré Mesto, (MUDr. Dagmar Kováčiková)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-dagmar-kovacikova-kosice-stare-mesto-mudr.-dagmar-kovacikova.html?page_id=81774, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-35514914-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-35514914-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Dagmar Kováčiková (lekár)\nSoňa Šalatova (sestra)', 'Miesto prevádzkovania': 'Tatranská\n1232/25\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'MUDr. Dagmar Kováčiková\nIČO: 35514914', 'Telefón': '+421 556258006'}","Telefón platnosť od: 20.12.2016
Pondelok: 7:30-12:00  ||13:00-15:00
Utorok: 7:30-12:00  ||13:00-15:00
Streda: 7:30-12:00  ||13:00-15:00
Štvrtok: 12:00-16:00
Piatok: 7:30-12:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7249693,21.2434606
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Košice-Staré Mesto, (CHABAD s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/jednodnova-zdravotna-starostlivost-pediatricka-urologia-kosice-stare-mesto-chabad.html?page_id=81598, Pediatrická urológia,Košický,Košice 1,1,2,22,68-36214914-A0010,"{'Druh zariadenia': 'zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti', 'Identifikátor': '68-36214914-A0010', 'Odborné zameranie': 'pediatrická urológia', 'Miesto prevádzkovania': 'Mojmírova\n6/8\n04001\nKošice - mestská časť Staré Mesto', 'Poisťovne': 'Dôvera, Union', 'Poskytovateľ': 'CHABAD s.r.o.\nMojmírova\n6/8\n04001\nKošice - mestská časť Staré Mesto\nIČO: 36214914', 'Telefón': '+421 55623624'}",,48.7176532,21.2579585
"Všeobecná ambulancia pre deti a dorast, MUDr. Anna Szabóová, Košice-Sever, (BENEPED s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-anna-szaboova-kosice-sever-beneped.html?page_id=81571, Všeobecná starostlivosť o deti a dorast,Košický,Košice 1,1,2,22,68-43809227-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '68-43809227-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Anna Szabóová (lekár)\nBc. Stanislava Richnavská (sestra)', 'Miesto prevádzkovania': 'Komenského\n3678/37\n04001\nKošice - mestská časť Sever', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'BENEPED s.r.o.\nSvornosti\n463/26\n04001\nKošice - mestská časť Sever\nIČO: 43809227', 'Telefón': '+421 557961351'}","Telefón platnosť od: 13.11.2017
Pondelok: 7:00-14:00
Utorok: 10:00-17:00
Streda: 7:00-15:30
Štvrtok: 7:00-13:30
Piatok: 7:00-13:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7313113,21.2506809
